,F1Score_class0,Recall_class0,Precision_class0,F1Score_class1,Recall_class1,Precision_class1,F1Score_class2,Recall_class2,Precision_class2,F1Score_class3,Recall_class3,Precision_class3,F1Score_class4,Recall_class4,Precision_class4,F1Score_class5,Recall_class5,Precision_class5,F1Score_class6,Recall_class6,Precision_class6,F1Score_class7,Recall_class7,Precision_class7
0,0.9480580252690689,0.9883141097695708,0.9109530185248097,,0.0,0.0,0.8514122509902979,0.7603611917484708,0.9672359678799983,,0.0,0.0,0.6839837039218574,0.7234647893023599,0.6485887697348823,0.5103401128012305,0.5079959169353525,0.5127060439560439,0.0023928649118990647,0.15277777565586423,0.0012058759044069284,,0.0,
1,0.9576675820746473,0.9845677526832448,0.9321982411640517,0.12134599386098283,0.8112773299534801,0.0655773285377651,0.7151698556239847,0.5789025249415961,0.9353382662448542,0.7285231611987445,0.865188280504051,0.6291436464088398,0.8498498208473774,0.8720072934661486,0.8287904760110761,0.3233783925390339,0.5003242540530726,0.2388914692676885,,0.0,,,0.0,
2,0.938569522594118,0.8860898137036046,0.9976569244049821,0.8354371231836559,0.8233134641353922,0.8479231711654744,0.8804340146353773,0.9111220205048036,0.8517458891536148,,0.0,0.0,0.8249671039774874,0.800551214938424,0.8509191571705009,,0.0,,,0.0,,,0.0,
3,0.9904578394001592,0.9915959338244105,0.9893223544375827,0.953027763779343,0.9666276381344366,0.9398052642223571,0.658227079538555,0.6466447956667674,0.6702318392581144,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7271164294065058,0.6176900157377058,0.883660676974509,,0.0,
4,0.9867249401656036,0.9860653058506086,0.9873854575746757,0.7953809480975084,0.7004733329233661,0.9200374580547824,0.3540859520734682,0.4322815161838465,0.29984659082278964,,0.0,0.0,0.5773886439096751,0.5006431126602693,0.68192332434541,0.0914958140017107,0.6642830257191257,0.049131499832980735,0.4585321150373305,0.33747272365255016,0.7150302622730329,,0.0,0.0
5,0.9813844263697299,0.975965851063257,0.9868635055673715,0.6560745738270588,0.9668336368422257,0.4964923220827812,0.38737712448323375,0.4106624593309051,0.3665907391629427,,0.0,0.0,0.6759797678099834,0.5826604841667122,0.8048917572727097,,0.0,0.0,0.3686083289404323,0.2536041345428595,0.6744634675669159,,0.0,0.0
6,0.9765312310491208,0.9741092492597511,0.978965286643565,0.01629072681704261,0.7913043443856332,0.008230080491996021,0.5079012657163281,0.5204681386400457,0.4959269478386546,,0.0,0.0,0.7071585969572566,0.6120919963642224,0.8371854088679633,0.1249366018596788,0.5003385238658299,0.07138027624843041,0.4358438792644469,0.43232044195382513,0.4394252209100669,,0.0,0.0
7,0.9838340486409156,0.9846792668722633,0.9829902801600915,0.8904910319067657,0.887070079842383,0.8939384716524026,0.7856581943826402,0.7385821152524905,0.8391439275329904,0.4506012235426482,0.7194072299439108,0.328032216230974,0.5143783504964722,0.5309778267778125,0.4987852804573062,,0.0,0.0,0.6468980270976944,0.6899480288135444,0.6089047991945408,,0.0,
8,0.9861364930682466,0.9877737288256007,0.9845046757522785,0.8716022654553935,0.799422941890475,0.9581092630333311,0.783628916928525,0.9105810535629532,0.6877444032718021,0.6147016289055056,0.8514285714021296,0.4809740179996842,0.3694779116465863,0.24816424393104086,0.7228284591881274,,0.0,0.0,0.6887803895907787,0.6305409639083457,0.7588731144631766,,0.0,
9,0.9919456407546892,0.9954254007275534,0.9884901247719453,0.9045826912158327,0.8584469965076135,0.9559589933484194,0.32532806547199095,0.8166619437777469,0.20312224689008704,0.7787932971291451,0.8879289438449145,0.6935489599488558,0.011902491130355167,0.006041360080317506,0.3989769820971867,,0.0,0.0,0.6412000254242676,0.6969738841098557,0.5936911487758946,,0.0,
