,F1Score_class0,Recall_class0,Precision_class0,F1Score_class1,Recall_class1,Precision_class1,F1Score_class2,Recall_class2,Precision_class2,F1Score_class3,Recall_class3,Precision_class3,F1Score_class4,Recall_class4,Precision_class4,F1Score_class5,Recall_class5,Precision_class5,F1Score_class6,Recall_class6,Precision_class6,F1Score_class7,Recall_class7,Precision_class7
0,0.8273259596616785,0.9739583330349393,0.7190680841438588,0.9152784653121159,0.876748894448949,0.9573501349716094,0.783953303422715,0.7499461709502628,0.8211911161408969,,0.0,0.0,,0.0,0.0,0.20135864831910813,0.5437441199024043,0.12355707567336469,,0.0,0.0,0.2157852777039596,0.8787878768857406,0.12299303241441988
1,0.952755326364996,0.9798947669073933,0.9270786945734462,,0.0,0.0,0.6639987193853049,0.5379066638526049,0.8673061341836334,0.4004621309370988,0.8367127989661288,0.2632218434641736,0.6962503132148371,0.6164338466734924,0.7998105814406953,0.022802280228022803,0.9870129741946367,0.011534375474275308,,0.0,,,0.0,
2,0.9648750204214998,0.9659797186497165,0.9637728459530026,0.6601249447845018,0.9876188549330688,0.49573835749053907,0.4861050084160859,0.33221225364428936,0.9056218830285628,0.820192400324796,0.7036127508688639,0.9830754511563459,0.47832460732984294,0.9487676541266221,0.3197685271607243,,0.0,,,0.0,,,0.0,
3,0.9843907287299788,0.9772802023788164,0.9916054833906659,0.937528353452759,0.982394100829672,0.8965816442603263,0.6006005090609806,0.4574433506580274,0.874173654554328,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6513154039960157,0.8388167822458773,0.5323244899913802,,0.0,
4,0.9821314258676835,0.9699026991236065,0.994672454617206,0.43447692551673095,0.72999378268674,0.3092756349952963,0.46367463943384396,0.6203259825934022,0.3701902446002003,,0.0,0.0,0.9025482985445693,0.8288778956331821,0.9905917798874424,,0.0,0.0,0.5455345358556973,0.9016542445188775,0.3910746668769219,0.02530083307621105,0.15530302971476126,0.013772253946926436
5,0.9773977190965702,0.9642163661423804,0.9909444593506842,0.2849703155921258,0.9913043475866414,0.1664031139764019,0.47246631517281773,0.6536980748422091,0.36991170737300766,,0.0,0.0,0.8737506232045773,0.7819498151490356,0.9899733699160749,,0.0,0.0,0.30705732484076437,0.8608571426111837,0.18685271317829458,,0.0,0.0
6,0.9727677039135928,0.9620256821227193,0.9837523263714514,0.43486576714424824,0.5527316124225278,0.35843269892226554,0.27655089339490063,0.6717873687705955,0.17411363205460406,,0.0,0.0,0.858788951012753,0.7633285643107509,0.9815382121727855,,0.0,0.0,0.5552620366425224,0.9087866107519126,0.39975460122699386,,0.0,0.0
7,0.9699519685337165,0.9487283824849954,0.9921468500357841,0.427781344131154,0.5758441903366229,0.3402859611909812,0.0018443640490884586,0.02376599630024498,0.000959409594095941,,0.0,0.0,0.7793765821684676,0.6454692980126395,0.9833874325089523,,0.0,0.0,0.043277273927973946,0.9703849941062339,0.022132162557694474,,0.0,
8,0.978752976292195,0.9672378464576965,0.9905455887100494,0.88947875314181,0.8339610174907177,0.9529154188791302,,0.0,0.0,,0.0,0.0,0.9543655182852284,0.9824472037719487,0.927844562166078,,0.0,,,0.0,,,0.0,
9,0.9809063554299262,0.9702545231349053,0.991794663765604,0.610756444230306,0.4795932844530718,0.8406698167951587,0.48082086689681625,0.8228305106727442,0.3396466699181705,,0.0,0.0,0.8366229434751226,0.7637408829552934,0.924882370745398,,0.0,,,0.0,,,0.0,
10,0.9865390188573656,0.9789183507332186,0.9942792683909435,0.8428228156580718,0.7356020942335436,0.9866336831185413,0.1907308720829566,0.9274087930912237,0.10629583565638805,0.006163185034919554,0.003112292774427396,0.31240188383045525,0.3814652874053535,0.6071826955573213,0.27808751665926257,,0.0,,,0.0,,,0.0,
11,0.989875376309726,0.9826040501346833,0.9972551212321455,0.9422795167413275,0.9082631726097237,0.978942966075319,,0.0,0.0,0.4840049478564316,0.334538174938351,0.8748954735502635,0.3541063538016151,0.8388161286563465,0.22442335283081338,,0.0,,,0.0,,,0.0,
12,0.9884345688006557,0.9820402623618629,0.9949126907740959,0.9501966928356125,0.9708128892980235,0.9304379002134472,0.010536101642392316,0.005541972289235212,0.10658307210031348,0.619892950321418,0.5015669205549169,0.8112855533652492,0.7154972503809713,0.848627728318724,0.6184728605586817,,0.0,,,0.0,,,0.0,
13,0.9843601964814086,0.975699260258446,0.9931762698902908,0.9320610399239305,0.9987342453858421,0.8737326537504024,,0.0,0.0,0.7356047675838575,0.7866896804425568,0.6907498558227492,0.5301552338997273,0.3989974739422364,0.789765625,,0.0,,,0.0,,,0.0,
14,0.9856197253020023,0.9830332238362899,0.9882198735710375,0.9568493983225963,0.9536668905992705,0.9600532180276069,0.46344896100670585,0.5126373625904178,0.42287354585284787,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7589219788333744,0.6824167311405979,0.8547470547470547,,0.0,0.0
15,0.9749452416074382,0.955825317155908,0.9948457135037745,0.9550415446765658,0.991587072180082,0.9210940781184376,0.006224873557255868,0.003395585738059481,0.03732503888024884,0.773224161212361,0.70893921709761,0.8503300985566464,0.42316232989808117,0.5092271149045666,0.36198331006266843,,0.0,0.0,,0.0,0.0,,0.0,0.0
16,0.9844161144465089,0.9733248380381582,0.995763080132105,0.9219243016670586,0.8805644892931098,0.9673609122862591,0.010126582278481013,0.005584096492563759,0.05428881650380022,0.5239389617030439,0.41398375365057694,0.7134271474640868,0.002890536634409953,0.958333313368056,0.00144745122718691,,0.0,0.0,0.013066202090592333,0.006805807619416603,0.16304347826086957,,0.0,0.0
17,0.9862000054011719,0.9884690341604336,0.983941369833486,0.9951478167269437,0.9985542816755263,0.9917645143651413,,0.0,0.0,,0.0,0.0,0.8050884001724882,0.6782924612755145,0.9901882789710952,,0.0,,,0.0,,,0.0,
18,0.9873111962664202,0.9886821751429307,0.9859440142942227,0.9964483679828597,0.9955058175637467,0.997392704912927,,0.0,0.0,,0.0,0.0,0.8507089241034195,0.8800690247684587,0.8232445520581114,,0.0,,,0.0,,,0.0,
19,0.9892767267667348,0.980826582118342,0.9978737382786836,,0.0,0.0,0.03820754716981132,0.9230769204470743,0.019507495935938347,,0.0,0.0,0.9399050766141368,0.8932436788968979,0.9917101823504222,,0.0,0.0,0.5868557403872375,0.7372387801516825,0.48742921857304644,,0.0,
20,0.9749836173001311,0.9569544942762992,0.9937051260644515,,0.0,0.0,0.02838023058937354,0.2183622827429514,0.015176338708286627,,0.0,0.0,0.9167921943140742,0.8582510110676907,0.9839041616482886,,0.0,0.0,0.5096534356637485,0.9452846970883966,0.3488753899195534,,0.0,
21,0.9827861656039955,0.969075530059194,0.9968903293622985,,0.0,0.0,0.4041730300085285,0.7805270414600485,0.27268834470761405,,0.0,0.0,0.8956172525156159,0.8193983286202641,0.9874698829432627,,0.0,0.0,0.6717038494210221,0.8284989521530276,0.564812030075188,,0.0,
22,0.9853045227078785,0.9844222612485805,0.9861883669825573,0.8359055940735112,0.8868204947129119,0.790519602999955,0.7757143809968462,0.7884481289070185,0.7633854059223975,,0.0,0.0,0.40753791941167455,0.29564315352149445,0.6557107641741988,,0.0,0.0,,0.0,0.0,,0.0,0.0
23,0.9535217431127304,0.9695959930257141,0.9379717689458404,0.9138719642278088,0.9760661325661366,0.8591289419428333,0.7834462429539225,0.6899543430906654,0.9062467285806153,,0.0,0.0,,0.0,0.0,0.5661452726236464,0.4664996868642768,0.7199226928651957,,0.0,0.0,,0.0,0.0
24,0.977754986286256,0.973150210328923,0.9824035473948819,0.0010814986481266899,0.0005498605710586807,0.03263403263403263,0.0710985769152272,0.7528487226904328,0.037311107649166536,,0.0,0.0,0.9310973208965885,0.9277258177562457,0.9344934185678916,,0.0,0.0,,0.0,0.0,,0.0,0.0
25,0.9843836603480766,0.9750476948492974,0.99390013570799,0.9613357947037877,0.9415063951862689,0.9820184325772926,0.6622241126707311,0.5894081520805364,0.7555675384200593,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.57225156024964,0.9031823537795618,0.4188007495315428,,0.0,0.0
26,0.9874490898512177,0.9906604402109189,0.9842584921292461,0.999396272884656,0.9992404617952315,0.9995521325687596,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
27,0.9584627556701635,0.9373405931947653,0.9805588032496927,0.25017731158311246,0.40554278102317043,0.1808809241066609,0.003883495145631068,0.052631578024007405,0.0020161290322580645,0.2599144738009475,0.1875208029242512,0.4233526011560694,0.7991131357514627,0.8536995636516616,0.7510878089503908,,0.0,,,0.0,,,0.0,
28,0.9410065095093222,0.9657085048152617,0.9175367074342912,0.8634507671467139,0.7815810070304969,0.9644788804945055,0.2912818430934741,0.9852385853123109,0.1709045435598166,,0.0,0.0,0.7966544355008777,0.7113284395761824,0.9052408057333294,,0.0,0.0,,0.0,0.0,,0.0,0.0
29,0.9839304004862106,0.9893927090816754,0.9785280741204119,,0.0,0.0,0.5215245407183987,0.9406528185258888,0.3607738998482549,,0.0,0.0,0.9322287868703731,0.952374078850168,0.9129180958206803,,0.0,,,0.0,,,0.0,
30,0.9829129373474369,0.9726247986464959,0.993421052631579,0.9093452466847095,0.9823183961151224,0.8464642477274472,0.7880565495395084,0.6711705210259554,0.95423980300543,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,
31,0.8897342657342657,0.824126852438167,0.9666909798200827,0.8935307114449845,0.9936510432437307,0.8117397692511501,0.8332365997898007,0.73787297882468,0.9569086651053864,,0.0,0.0,,0.0,0.0,0.27114600934300764,0.6187344067546531,0.17361420479857442,,0.0,,,0.0,
32,0.9562903408447514,0.9332522929679243,0.9804946011842564,0.9984761934839507,0.9993362176218442,0.9976176483349176,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
33,0.9680448119498531,0.9568858233466876,0.9794671387857328,0.457090107795843,0.8281182563362064,0.3156617586575635,0.48828939301042307,0.34611954286834773,0.8286675955918279,,0.0,0.0,0.4416892336968455,0.7990572532811261,0.3051948051948052,0.675385915743583,0.7197307290945377,0.6361884009386524,,0.0,0.0,,0.0,0.0
34,0.954735088493685,0.9471691716444349,0.9624228505813119,0.0013025073266037122,0.0010526315783933517,0.0017079419299743809,0.6496690155882981,0.6111887887017471,0.6933202071027492,0.6910241523455642,0.8687229942650252,0.5736774118917252,0.008296746983786773,0.004418587524691856,0.06783493499152063,0.643296613627091,0.6498400870239758,0.6368836036967621,,0.0,,,0.0,
35,0.9714705784074581,0.9619879557810604,0.9811420086393089,0.7817019128288551,0.6997158035258467,0.8854506868638091,0.5369110210162886,0.394837758103775,0.8386966835250415,,0.0,0.0,0.5955157544507255,0.9096333754510838,0.4426562326972057,,0.0,0.0,,0.0,,,0.0,
36,0.9851237566688664,0.9740872354323392,0.9964132340404999,0.8902882583494731,0.8744776253811725,0.9066811335939297,0.6709047900650502,0.5572946902925625,0.842697008575866,,0.0,0.0,,0.0,0.0,0.061505548870169804,0.6754772383620011,0.03221965398893325,0.7496458589101898,0.9034828134642063,0.6405745642349903,,0.0,0.0
37,0.9798484069460799,0.9809221777445178,0.978776984376812,,0.0,0.0,0.00043293166895158386,0.00021758313488682557,0.04215456674473068,,0.0,0.0,0.709378073548008,0.9451090840939289,0.5677649873231373,0.0025510204081632655,0.9999998333333611,0.001277139208173691,,0.0,,,0.0,
38,0.4189084123775463,0.2657328861446308,0.9889867841409692,,0.0,0.0,0.0014219694276573053,0.00071220843962774,0.41379310344827586,,0.0,0.0,0.9530032467532467,0.9985669148653938,0.911416184410211,,0.0,0.0,,0.0,,,0.0,
39,0.982959268495428,0.9802702477841109,0.985663082437276,0.9987700565773974,0.9984924884297548,0.9990477790847476,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
40,0.9750320469894962,0.9525251392115238,0.9986283116475937,,0.0,0.0,0.9216549536492658,0.8749781694387542,0.9735924369747899,,0.0,0.0,0.01875,0.0321637426587098,0.013231756214915798,0.5429540197103653,0.7612404478069469,0.4219573462049943,,0.0,,,0.0,
41,0.9816305920244562,0.9741457534708325,0.9892313405124397,,0.0,0.0,0.8134032571182054,0.8077190821654682,0.8191680017378554,,0.0,0.0,0.015699922660479506,0.008407886016881715,0.1182983682983683,0.40209500103712925,0.5324086788978022,0.32302949508415263,,0.0,,,0.0,
42,0.8183477863989045,0.9776444923786016,0.7036891679748822,0.9067810256714495,0.9014255383530242,0.9122005286043141,0.968609686595481,0.9705235811302432,0.9667033256863613,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
43,0.9331585845347313,0.9299895501933179,0.9363492898474487,,0.0,0.0,0.005039596832253419,0.0025916327281392754,0.09090909090909091,,0.0,0.0,0.9755968890314934,0.9762291207021107,0.9749654757267802,,0.0,,,0.0,,,0.0,
44,0.9289092055485498,0.9650372553045904,0.8953885892273797,0.9551296353204155,0.9527352738553108,0.9575360618516674,0.7965283861625684,0.6882437382771689,0.9452488687782805,,0.0,0.0,,0.0,0.0,0.22482537834691504,0.9152843599184585,0.1281519575315196,,0.0,0.0,,0.0,0.0
45,0.9622376374545536,0.9782312924726425,0.9467585480402054,,0.0,0.0,0.9548165347436104,0.9168681553083534,0.9960418446548998,,0.0,0.0,,0.0,0.0,0.0005569867019424912,0.008714596930905018,0.00028768699654775604,,0.0,0.0,,0.0,0.0
46,0.9337882892269223,0.9456857210439292,0.9221864951768489,,0.0,0.0,0.8808656892488184,0.7953555682359548,0.9869774238165351,,0.0,0.0,,0.0,0.0,0.040640875341930435,0.1358885016237905,0.023893398682799816,,0.0,0.0,,0.0,0.0
47,0.9676634214186369,0.978305629439145,0.9572502579725812,0.9465842825398718,0.9517840475904966,0.9414410232606117,0.008137574463302237,0.004099753108697824,0.5386904761904762,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.150352248744092,0.457075727370852,0.08997438451686353,0.0657931419013103,0.7814569526073418,0.03434225844004657
48,0.8216382443388314,0.8063100136621186,0.8375605585636934,,0.0,0.0,0.9325199912920333,0.8881018437337798,0.981615180351726,,0.0,0.0,0.26918297607952785,0.29528028619947516,0.2473241044669616,0.15336463223787164,0.14508238927071546,0.1626497330062058,,0.0,0.0,,0.0,0.0
49,0.5908529048207665,0.9637096735334287,0.42602495543672014,0.9993676919226941,0.9987705043185128,0.9999655940944174,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,
50,0.9751800857116805,0.9749134001734284,0.9754469171835096,0.9449912630096409,0.9095662036534791,0.9832875630915489,0.010467809170912458,0.0054449959039442495,0.13500597371565112,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.19627407200669827,0.9480957192625226,0.10946803128769896,,0.0,0.0
51,0.9412163434381472,0.9605687931621392,0.9226282761166482,,0.0,0.0,0.8971113022472733,0.8143350747908406,0.9986198677925014,,0.0,0.0,0.2351173853590894,0.8930504753631235,0.13537970191625265,0.20151914431871026,0.43189368742066864,0.13141932875050547,,0.0,0.0,,0.0,0.0
52,0.9883688737903923,0.9906824592496951,0.9860660691887255,,0.0,0.0,0.012024048096192383,0.06521738988657848,0.006622516556291391,,0.0,0.0,0.963172187999735,0.9496216962472864,0.9771149914085223,,0.0,0.0,,0.0,,,0.0,
