,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
27,0.9426307678222656,0.900055836266029,0.3909360468876017,0.9019134
28,0.9657249450683594,0.9456925099055009,0.44648046752429943,0.943688
29,0.98846435546875,0.9772581157272392,0.35890267377700646,0.9602549
30,0.9722557067871094,0.9512404388156717,0.5572780081146417,0.95482993
31,0.9733543395996094,0.9482982178684172,0.5844261101800576,0.96201056
32,0.9625892639160156,0.9309688532521635,0.5806438199279638,0.9469762
33,0.9761314392089844,0.9541235512862585,0.5901794820786439,0.9657736
34,0.9691886901855469,0.9417021131322568,0.5724795583318224,0.9543845
35,0.9591522216796875,0.92522726390478,0.5646601816452225,0.9419538
36,0.9572181701660156,0.9211563777141003,0.6394457859765121,0.94308364
37,0.9374504089355469,0.8867599356828239,0.6320996425612108,0.92139846
38,0.9265632629394531,0.8674543059657926,0.6334750709571082,0.9072975
39,0.9581146240234375,0.9243615754714003,0.5715945191460279,0.94375765
40,0.9904518127441406,0.9810668367972571,0.3670796892991141,0.9819483
41,0.9643707275390625,0.9339103452478148,0.5680952740652562,0.9515212
42,0.9548225402832031,0.9170460175873469,0.5616369929716724,0.93767273
43,0.94561767578125,0.8998790372958707,0.6032775720284743,0.9296583
44,0.9439926147460938,0.8958031221630289,0.7111934430935178,0.92674357
45,0.9394416809082031,0.8875461426186626,0.6956222399946879,0.9224502
46,0.9200706481933594,0.854926653585099,0.6465991663251704,0.89945817
47,0.9321861267089844,0.8745304417004951,0.6707179926029132,0.90732867
48,0.9107322692871094,0.841628048785277,0.6689541822531162,0.8815567
49,0.9055900573730469,0.8333046687329131,0.5035202748229144,0.8706109
50,0.9086875915527344,0.8376676433233032,0.6384165400537563,0.8836446
51,0.9869308471679688,0.9742527861864447,0.3614147042790077,0.9753206
52,0.8904838562011719,0.8050399825141068,0.566060960319017,0.8592954
53,0.8848457336425781,0.7953410795768705,0.5600549390817979,0.85324204
54,0.9072265625,0.8330068012770666,0.5597815803832673,0.8762974
55,0.9264297485351562,0.8656175798673703,0.5941971295294498,0.8940319
